  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
   9.06818   9.11113     0.050     24295      7702
   9.06784   9.11075     0.050     24298      7708
   9.06750   9.11037     0.050     24297      7711
   9.06716   9.11000     0.050     24300      7712
   9.06682   9.10965     0.050     24294      7711
   9.06648   9.10931     0.050     24303      7717
   9.06614   9.10898     0.050     24309      7723
   9.06580   9.10864     0.050     24273      7713
   9.06546   9.10831     0.050     24299      7721
   9.06512   9.10798     0.050     24303      7724
   9.06478   9.10766     0.050     24277      7717
   9.06444   9.10736     0.050     24285      7723
   9.06410   9.10707     0.050     24300      7728
   9.06376   9.10679     0.050     24292      7730
   9.06342   9.10652     0.050     24288      7729
   9.06308   9.10624     0.050     24281      7729
   9.06274   9.10596     0.050     24292      7736
   9.06240   9.10567     0.050     24274      7729
   9.06206   9.10537     0.050     24277      7734
   9.06172   9.10507     0.050     24287      7738
   9.06138   9.10478     0.050     24272      7734
   9.06104   9.10448     0.050     24283      7739
   9.06070   9.10415     0.050     24286      7742
   9.06036   9.10381     0.050     24278      7741
   9.06002   9.10344     0.050     24276      7740
   9.05968   9.10305     0.050     24289      7749
   9.05934   9.10267     0.050     24275      7746
   9.05900   9.10231     0.050     24268      7747
   9.05866   9.10195     0.050     24272      7750
   9.05832   9.10159     0.050     24280      7753
   9.05798   9.10122     0.050     24260      7749
   9.05764   9.10084     0.050     24262      7752
   9.05730   9.10046     0.050     24268      7756
   9.05696   9.10009     0.050     24259      7755
   9.05662   9.09973     0.050     24261      7756
   9.05628   9.09939     0.050     24272      7764
   9.05594   9.09905     0.050     24272      7765
   9.05560   9.09872     0.050     24251      7758
   9.05526   9.09839     0.050     24264      7767
   9.05492   9.09806     0.050     24274      7771
   9.05458   9.09773     0.050     24261      7766
   9.05424   9.09743     0.050     24261      7768
   9.05390   9.09713     0.050     24271      7774
   9.05356   9.09686     0.050     24263      7772
   9.05322   9.09658     0.050     24241      7765
   9.05288   9.09631     0.050     24270      7779
   9.05254   9.09603     0.050     24252      7775
   9.05220   9.09574     0.050     24245      7772
   9.05186   9.09544     0.050     24242      7776
   9.05152   9.09515     0.050     24234      7776
   9.05118   9.09485     0.050     24227      7775
   9.05084   9.09456     0.050     24213      7770
   9.05050   9.09424     0.050     24224      7775
   9.05016   9.09390     0.050     24230      7781
   9.04982   9.09354     0.050     24215      7775
   9.04948   9.09316     0.050     24223      7782
   9.04914   9.09278     0.050     24248      7791
   9.04880   9.09241     0.050     24246      7789
   9.04846   9.09205     0.050     24238      7791
   9.04812   9.09170     0.050     24264      7800
   9.04778   9.09133     0.050     24254      7802
   9.04744   9.09096     0.050     24235      7795
   9.04710   9.09058     0.050     24261      7804
   9.04676   9.09020     0.050     24259      7809
   9.04642   9.08984     0.050     24248      7807
   9.04608   9.08950     0.050     24241      7805
   9.04574   9.08916     0.050     24258      7811
   9.04540   9.08883     0.050     24256      7813
   9.04506   9.08850     0.050     24232      7806
   9.04472   9.08817     0.050     24253      7817
   9.04438   9.08784     0.050     24252      7817
   9.04404   9.08752     0.050     24240      7815
   9.04370   9.08722     0.050     24250      7820
   9.04336   9.08695     0.050     24241      7821
   9.04302   9.08668     0.050     24235      7820
   9.04268   9.08641     0.050     24227      7818
   9.04234   9.08612     0.050     24221      7821
   9.04200   9.08583     0.050     24227      7820
   9.04166   9.08554     0.050     24205      7819
   9.04132   9.08524     0.050     24211      7821
   9.04098   9.08495     0.050     24225      7829
   9.04064   9.08465     0.050     24212      7825
   9.04030   9.08435     0.050     24206      7824
   9.03996   9.08402     0.050     24220      7831
   9.03962   9.08367     0.050     24212      7833
   9.03928   9.08329     0.050     24222      7836
   9.03894   9.08290     0.050     24237      7842
   9.03860   9.08253     0.050     24237      7844
   9.03826   9.08217     0.050     24234      7843
   9.03792   9.08181     0.050     24240      7848
   9.03758   9.08145     0.050     24244      7850
   9.03724   9.08108     0.050     24231      7847
   9.03690   9.08070     0.050     24233      7853
   9.03656   9.08032     0.050     24226      7854
   9.03622   9.07995     0.050     24223      7852
   9.03588   9.07961     0.050     24224      7856
   9.03554   9.07927     0.050     24228      7859
   9.03520   9.07894     0.050     24225      7858
   9.03486   9.07860     0.050     24216      7855
   9.03452   9.07827     0.050     24223      7861
   9.03418   9.07794     0.050     24223      7863
   9.03384   9.07762     0.050     24203      7861
   9.03350   9.07732     0.050     24219      7868
   9.03316   9.07703     0.050     24236      7872
   9.03282   9.07676     0.050     24218      7870
   9.03248   9.07648     0.050     24215      7869
   9.03214   9.07621     0.050     24217      7873
   9.03180   9.07592     0.050     24212      7874
   9.03146   9.07562     0.050     24180      7864
   9.03112   9.07533     0.050     24201      7873
   9.03078   9.07503     0.050     24204      7876
   9.03044   9.07473     0.050     24190      7872
   9.03010   9.07443     0.050     24190      7874
   9.02976   9.07411     0.050     24193      7880
   9.02942   9.07376     0.050     24198      7882
   9.02908   9.07339     0.050     24183      7881
   9.02874   9.07300     0.050     24214      7888
   9.02840   9.07261     0.050     24225      7894
   9.02806   9.07225     0.050     24207      7889
   9.02772   9.07190     0.050     24210      7892
   9.02738   9.07155     0.050     24214      7898
   9.02704   9.07118     0.050     24204      7900
   9.02670   9.07080     0.050     24199      7893
   9.02636   9.07041     0.050     24223      7905
   9.02602   9.07005     0.050     24212      7905
   9.02568   9.06969     0.050     24201      7898
   9.02534   9.06936     0.050     24207      7905
   9.02500   9.06902     0.050     24210      7908
   9.02466   9.06869     0.050     24201      7908
   9.02432   9.06835     0.050     24192      7906
   9.02398   9.06802     0.050     24207      7911
   9.02364   9.06770     0.050     24194      7911
   9.02330   9.06740     0.050     24192      7908
   9.02296   9.06711     0.050     24181      7911
   9.02262   9.06683     0.050     24189      7914
   9.02228   9.06656     0.050     24167      7908
   9.02194   9.06629     0.050     24157      7907
   9.02160   9.06601     0.050     24173      7913
   9.02126   9.06572     0.050     24169      7914
   9.02092   9.06542     0.050     24162      7911
   9.02058   9.06513     0.050     24166      7918
   9.02024   9.06483     0.050     24178      7922
   9.01990   9.06454     0.050     24168      7923
   9.01956   9.06422     0.050     24170      7925
   9.01922   9.06388     0.050     24196      7934
   9.01888   9.06352     0.050     24201      7937
   9.01854   9.06314     0.050     24178      7932
   9.01820   9.06276     0.050     24188      7940
   9.01786   9.06239     0.050     24205      7944
   9.01752   9.06203     0.050     24188      7938
   9.01718   9.06168     0.050     24192      7945
   9.01684   9.06132     0.050     24201      7946
   9.01650   9.06094     0.050     24191      7948
   9.01616   9.06056     0.050     24186      7948
   9.01582   9.06019     0.050     24197      7952
   9.01548   9.05983     0.050     24178      7950
   9.01514   9.05949     0.050     24186      7952
   9.01480   9.05915     0.050     24192      7956
   9.01446   9.05882     0.050     24178      7955
   9.01412   9.05849     0.050     24178      7957
   9.01378   9.05815     0.050     24181      7957
   9.01344   9.05783     0.050     24195      7964
   9.01310   9.05751     0.050     24188      7963
   9.01276   9.05721     0.050     24168      7964
   9.01242   9.05694     0.050     24177      7965
   9.01208   9.05666     0.050     24179      7966
   9.01174   9.05639     0.050     24155      7961
   9.01140   9.05611     0.050     24176      7969
   9.01106   9.05583     0.050     24175      7968
   9.01072   9.05553     0.050     24166      7970
   9.01038   9.05523     0.050     24174      7972
   9.01004   9.05494     0.050     24180      7980
   9.00970   9.05465     0.050     24167      7975
   9.00936   9.05434     0.050     24156      7973
   9.00902   9.05401     0.050     24180      7983
   9.00868   9.05366     0.050     24171      7981
   9.00834   9.05328     0.050     24157      7982
   9.00800   9.05290     0.050     24164      7986
   9.00766   9.05253     0.050     24170      7989
   9.00732   9.05216     0.050     24159      7987
   9.00698   9.05181     0.050     24159      7988
   9.00664   9.05146     0.050     24175      7996
   9.00630   9.05109     0.050     24154      7991
   9.00596   9.05071     0.050     24165      7993
   9.00562   9.05032     0.050     24162      7997
   9.00528   9.04996     0.050     24167      8001
   9.00494   9.04961     0.050     24141      7994
   9.00460   9.04927     0.050     24154      8000
   9.00426   9.04894     0.050     24174      8007
   9.00392   9.04861     0.050     24166      8003
   9.00358   9.04827     0.050     24139      8002
   9.00324   9.04794     0.050     24175      8014
   9.00290   9.04762     0.050     24157      8010
   9.00256   9.04732     0.050     24148      8009
   9.00222   9.04704     0.050     24159      8011
   9.00188   9.04676     0.050     24162      8016
   9.00154   9.04649     0.050     24150      8014
   9.00120   9.04621     0.050     24152      8015
   9.00086   9.04592     0.050     24153      8021
   9.00052   9.04563     0.050     24146      8020
   9.00018   9.04534     0.050     24136      8019
   8.99984   9.04504     0.050     24162      8027
   8.99950   9.04474     0.050     24153      8026
   8.99916   9.04444     0.050     24142      8027
   8.99882   9.04412     0.050     24133      8023
   8.99848   9.04378     0.050     24155      8032
   8.99814   9.04341     0.050     24139      8027
   8.99780   9.04303     0.050     24134      8032
   8.99746   9.04265     0.050     24145      8036
   8.99712   9.04229     0.050     24154      8040
   8.99678   9.04193     0.050     24131      8035
   8.99644   9.04157     0.050     24142      8043
   8.99610   9.04121     0.050     24147      8044
   8.99576   9.04084     0.050     24145      8042
   8.99542   9.04046     0.050     24135      8041
   8.99508   9.04009     0.050     24136      8048
   8.99474   9.03974     0.050     24127      8043
   8.99440   9.03939     0.050     24130      8047
   8.99406   9.03906     0.050     24136      8050
   8.99372   9.03873     0.050     24142      8055
   8.99338   9.03840     0.050     24127      8050
   8.99304   9.03807     0.050     24131      8053
   8.99270   9.03775     0.050     24137      8057
   8.99236   9.03744     0.050     24131      8055
   8.99202   9.03715     0.050     24120      8058
   8.99168   9.03687     0.050     24134      8060
   8.99134   9.03660     0.050     24118      8059
   8.99100   9.03633     0.050     24124      8061
   8.99066   9.03605     0.050     24130      8067
   8.99032   9.03576     0.050     24119      8065
   8.98998   9.03547     0.050     24131      8072
