  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  15.86388  15.91624     0.100      7260     27522
  15.86342  15.91579     0.100      7267     27535
  15.86296  15.91534     0.100      7258     27516
  15.86250  15.91491     0.100      7261     27543
  15.86204  15.91451     0.100      7251     27525
  15.86158  15.91413     0.100      7269     27558
  15.86112  15.91375     0.100      7258     27531
  15.86066  15.91336     0.100      7260     27532
  15.86020  15.91295     0.100      7266     27586
  15.85974  15.91254     0.100      7252     27534
  15.85928  15.91214     0.100      7263     27556
  15.85882  15.91172     0.100      7259     27546
  15.85836  15.91127     0.100      7265     27575
  15.85790  15.91077     0.100      7271     27607
  15.85744  15.91026     0.100      7254     27524
  15.85698  15.90976     0.100      7274     27607
  15.85652  15.90927     0.100      7265     27565
  15.85606  15.90879     0.100      7270     27612
  15.85560  15.90827     0.100      7261     27566
  15.85514  15.90775     0.100      7252     27544
  15.85468  15.90726     0.100      7267     27595
  15.85422  15.90679     0.100      7260     27567
  15.85376  15.90633     0.100      7274     27622
  15.85330  15.90588     0.100      7271     27611
  15.85284  15.90542     0.100      7258     27581
  15.85238  15.90499     0.100      7270     27628
  15.85192  15.90458     0.100      7263     27575
  15.85146  15.90419     0.100      7271     27631
  15.85100  15.90382     0.100      7264     27598
  15.85054  15.90343     0.100      7271     27618
  15.85008  15.90302     0.100      7276     27654
  15.84962  15.90262     0.100      7264     27611
  15.84916  15.90221     0.100      7277     27659
  15.84870  15.90180     0.100      7260     27597
  15.84824  15.90135     0.100      7263     27624
  15.84778  15.90086     0.100      7281     27660
  15.84732  15.90034     0.100      7264     27605
  15.84686  15.89984     0.100      7267     27634
  15.84640  15.89935     0.100      7279     27665
  15.84594  15.89886     0.100      7278     27643
  15.84548  15.89835     0.100      7282     27678
  15.84502  15.89783     0.100      7266     27639
  15.84456  15.89733     0.100      7280     27677
  15.84410  15.89686     0.100      7265     27626
  15.84364  15.89640     0.100      7274     27666
  15.84318  15.89595     0.100      7280     27689
  15.84272  15.89550     0.100      7271     27666
  15.84226  15.89506     0.100      7284     27720
  15.84180  15.89464     0.100      7264     27638
  15.84134  15.89426     0.100      7277     27704
  15.84088  15.89388     0.100      7278     27711
  15.84042  15.89349     0.100      7274     27703
  15.83996  15.89310     0.100      7295     27754
  15.83950  15.89269     0.100      7272     27695
  15.83904  15.89229     0.100      7282     27729
  15.83858  15.89189     0.100      7277     27708
  15.83812  15.89144     0.100      7261     27665
  15.83766  15.89096     0.100      7276     27712
  15.83720  15.89044     0.100      7264     27675
  15.83674  15.88994     0.100      7291     27740
  15.83628  15.88945     0.100      7273     27700
  15.83582  15.88897     0.100      7284     27735
  15.83536  15.88847     0.100      7287     27780
  15.83490  15.88795     0.100      7280     27732
  15.83444  15.88745     0.100      7306     27847
  15.83398  15.88697     0.100      7281     27766
  15.83352  15.88651     0.100      7288     27789
  15.83306  15.88605     0.100      7285     27776
  15.83260  15.88559     0.100      7270     27718
  15.83214  15.88514     0.100      7291     27805
  15.83168  15.88472     0.100      7275     27751
  15.83122  15.88433     0.100      7291     27818
  15.83076  15.88396     0.100      7290     27809
  15.83030  15.88358     0.100      7290     27813
  15.82984  15.88318     0.100      7305     27884
  15.82938  15.88278     0.100      7281     27789
  15.82892  15.88238     0.100      7292     27825
  15.82846  15.88197     0.100      7283     27804
  15.82800  15.88154     0.100      7281     27794
  15.82754  15.88106     0.100      7296     27865
  15.82708  15.88055     0.100      7288     27831
  15.82662  15.88004     0.100      7299     27879
  15.82616  15.87955     0.100      7293     27861
  15.82570  15.87906     0.100      7283     27822
  15.82524  15.87857     0.100      7304     27896
  15.82478  15.87806     0.100      7298     27883
  15.82432  15.87755     0.100      7300     27909
  15.82386  15.87706     0.100      7302     27909
  15.82340  15.87660     0.100      7308     27938
  15.82294  15.87614     0.100      7302     27911
  15.82248  15.87568     0.100      7296     27895
  15.82202  15.87523     0.100      7311     27954
  15.82156  15.87481     0.100      7290     27896
  15.82110  15.87441     0.100      7304     27928
  15.82064  15.87403     0.100      7306     27931
  15.82018  15.87365     0.100      7305     27932
  15.81972  15.87326     0.100      7308     27955
  15.81926  15.87285     0.100      7287     27910
  15.81880  15.87244     0.100      7311     27973
  15.81834  15.87204     0.100      7306     27964
  15.81788  15.87161     0.100      7312     27987
  15.81742  15.87114     0.100      7311     27988
  15.81696  15.87064     0.100      7315     28008
  15.81650  15.87013     0.100      7311     28004
  15.81604  15.86964     0.100      7310     28018
  15.81558  15.86915     0.100      7301     27966
  15.81512  15.86866     0.100      7303     27982
  15.81466  15.86815     0.100      7306     28014
  15.81420  15.86763     0.100      7305     27996
  15.81374  15.86714     0.100      7308     28021
  15.81328  15.86668     0.100      7309     28034
  15.81282  15.86622     0.100      7315     28052
  15.81236  15.86577     0.100      7316     28056
  15.81190  15.86532     0.100      7313     28046
  15.81144  15.86489     0.100      7305     28025
  15.81098  15.86450     0.100      7309     28047
  15.81052  15.86412     0.100      7318     28074
  15.81006  15.86374     0.100      7302     28047
  15.80960  15.86335     0.100      7324     28111
  15.80914  15.86294     0.100      7326     28132
  15.80868  15.86253     0.100      7329     28164
  15.80822  15.86213     0.100      7331     28148
  15.80776  15.86172     0.100      7322     28131
  15.80730  15.86126     0.100      7328     28146
  15.80684  15.86077     0.100      7313     28115
  15.80638  15.86026     0.100      7316     28129
  15.80592  15.85976     0.100      7307     28091
  15.80546  15.85928     0.100      7316     28125
  15.80500  15.85878     0.100      7315     28140
  15.80454  15.85827     0.100      7310     28110
  15.80408  15.85776     0.100      7323     28170
  15.80362  15.85726     0.100      7320     28173
  15.80316  15.85679     0.100      7327     28185
  15.80270  15.85634     0.100      7331     28195
  15.80224  15.85588     0.100      7325     28203
  15.80178  15.85543     0.100      7328     28201
  15.80132  15.85499     0.100      7326     28198
  15.80086  15.85458     0.100      7318     28195
  15.80040  15.85420     0.100      7329     28228
  15.79994  15.85383     0.100      7330     28230
  15.79948  15.85344     0.100      7332     28248
  15.79902  15.85304     0.100      7328     28247
  15.79856  15.85263     0.100      7330     28251
  15.79810  15.85223     0.100      7332     28275
  15.79764  15.85182     0.100      7326     28248
  15.79718  15.85137     0.100      7336     28290
  15.79672  15.85089     0.100      7337     28290
  15.79626  15.85037     0.100      7344     28332
  15.79580  15.84987     0.100      7342     28336
  15.79534  15.84938     0.100      7337     28308
  15.79488  15.84890     0.100      7352     28375
  15.79442  15.84839     0.100      7326     28306
  15.79396  15.84787     0.100      7348     28371
  15.79350  15.84737     0.100      7339     28352
  15.79304  15.84690     0.100      7340     28348
  15.79258  15.84643     0.100      7333     28354
  15.79212  15.84598     0.100      7320     28299
  15.79166  15.84552     0.100      7338     28381
  15.79120  15.84507     0.100      7326     28320
  15.79074  15.84465     0.100      7335     28348
  15.79028  15.84427     0.100      7331     28362
  15.78982  15.84389     0.100      7323     28325
  15.78936  15.84351     0.100      7334     28381
  15.78890  15.84311     0.100      7318     28328
  15.78844  15.84270     0.100      7326     28359
  15.78798  15.84230     0.100      7339     28412
  15.78752  15.84189     0.100      7330     28396
  15.78706  15.84146     0.100      7344     28434
  15.78660  15.84097     0.100      7333     28416
  15.78614  15.84046     0.100      7347     28468
  15.78568  15.83996     0.100      7345     28472
  15.78522  15.83947     0.100      7340     28462
  15.78476  15.83899     0.100      7347     28489
  15.78430  15.83849     0.100      7330     28431
  15.78384  15.83798     0.100      7337     28453
  15.78338  15.83747     0.100      7350     28504
  15.78292  15.83699     0.100      7336     28475
  15.78246  15.83653     0.100      7352     28524
  15.78200  15.83607     0.100      7350     28538
  15.78154  15.83562     0.100      7354     28548
  15.78108  15.83517     0.100      7342     28505
  15.78062  15.83475     0.100      7337     28500
  15.78016  15.83436     0.100      7352     28568
  15.77970  15.83399     0.100      7329     28490
  15.77924  15.83362     0.100      7347     28553
  15.77878  15.83322     0.100      7339     28529
  15.77832  15.83281     0.100      7344     28557
  15.77786  15.83241     0.100      7352     28580
  15.77740  15.83200     0.100      7338     28558
  15.77694  15.83157     0.100      7355     28614
  15.77648  15.83110     0.100      7330     28547
  15.77602  15.83060     0.100      7350     28623
  15.77556  15.83009     0.100      7343     28587
  15.77510  15.82960     0.100      7356     28621
  15.77464  15.82912     0.100      7355     28619
  15.77418  15.82862     0.100      7334     28588
  15.77372  15.82810     0.100      7352     28651
  15.77326  15.82759     0.100      7356     28639
  15.77280  15.82711     0.100      7359     28675
  15.77234  15.82664     0.100      7357     28683
  15.77188  15.82618     0.100      7354     28673
  15.77142  15.82573     0.100      7353     28675
  15.77096  15.82528     0.100      7349     28654
  15.77050  15.82485     0.100      7350     28664
  15.77004  15.82446     0.100      7358     28706
  15.76958  15.82408     0.100      7351     28679
  15.76912  15.82371     0.100      7352     28701
  15.76866  15.82331     0.100      7349     28689
  15.76820  15.82291     0.100      7351     28688
  15.76774  15.82250     0.100      7365     28750
  15.76728  15.82210     0.100      7351     28699
  15.76682  15.82168     0.100      7353     28726
  15.76636  15.82122     0.100      7359     28732
  15.76590  15.82071     0.100      7356     28742
  15.76544  15.82020     0.100      7359     28757
  15.76498  15.81971     0.100      7344     28702
  15.76452  15.81922     0.100      7350     28710
  15.76406  15.81873     0.100      7345     28717
  15.76360  15.81822     0.100      7360     28773
  15.76314  15.81770     0.100      7360     28764
  15.76268  15.81720     0.100      7360     28782
  15.76222  15.81673     0.100      7368     28837
  15.76176  15.81627     0.100      7365     28822
  15.76130  15.81582     0.100      7370     28838
  15.76084  15.81537     0.100      7371     28849
  15.76038  15.81493     0.100      7364     28829
  15.75992  15.81453     0.100      7357     28824
  15.75946  15.81415     0.100      7354     28798
  15.75900  15.81377     0.100      7363     28835
  15.75854  15.81338     0.100      7360     28833
  15.75808  15.81298     0.100      7353     28817
